CODIGO	NOMBRE	PROV	CAN	PARR	SOSTENIM	NIVEL
16705	5 DE JUNIO	19	6	01	1	2
16706	LUIS AGUILAR MARIN	7	6	01	1	2
16707	HONORATO VASQUEZ	19	5	53	1	2
16708	DR LUIS FELIPE BORJA	7	6	01	1	2
16709	GUADALUPE FERNANDEZ DE CASTRO	7	6	52	1	2
16710	JOSE PERALTA	19	6	01	1	2
16711	PROVINCIA DE EL ORO	7	6	01	1	2
16712	REPUBLICA DE ISRAEL	19	6	01	1	2
16713	GRAL JOSE MARIA CORDOVA	7	6	01	1	2
16714	ZORAIDA MORA DE FRANCO	7	6	52	1	2
16715	PRINCESA TOA	19	6	52	1	2
16716	JUAN MEDINA CALDERON	7	6	51	1	2
16718	PROF JOSE LUIS MOLESTINA	7	6	01	1	2
16719	VICTORIA CAÑARTE DE ORELLANA	7	6	01	1	2
16720	GALO SALVADOR ROJAS	19	6	52	1	2
16721	5 DE ABRIL	7	6	01	1	2
16722	GONZALO ABAD	19	5	53	1	2
16723	PROVINCIA DE LOS RIOS	7	6	51	1	2
16724	DR OVIDIO DECROLY	7	6	51	1	2
16725	RIO CHUCHUMBLETZA	19	6	51	1	2
16726	DR ROMULO CEDILLO ZEA	7	6	51	1	2
16727	6 DE OCTUBRE	19	5	53	1	2
16728	MILTON BORJA RAMIREZ	7	6	51	1	2
16729	ISIDRO AYORA	19	6	52	1	2
16730	PROF OTILIA MARIA SERRANO PAREJA	7	6	51	1	2
16731	PROF.ENRIQUE RUILOVA SALDARRIAGA	7	6	51	1	2
16732	3 DE NOVIEMBRE	19	6	53	1	2
16733	GRAN COLOMBIA (PLANTEL CENTRAL)	7	6	53	1	2
16734	EUGENIO ESPEJO	7	6	53	1	2
16735	JORGE ICAZA	19	5	53	1	2
16736	DEMETRIO AGUILERA MALTA	19	6	01	1	2
16737	DR CARLOS CORNEJO ORBE	7	6	53	1	2
16738	TULA PEREZ DE VALENCIA	7	6	53	1	2
16739	JAIME ROLDOS AGUILERA	19	6	53	1	2
16740	PROF POMPEYO  FERNANDEZ MARQUEZ	7	6	53	1	2
16741	ANDRES BELLO	19	6	53	1	2
16742	JAMBELI	7	6	53	1	2
16743	TUMBEZ MARAÑON	19	6	01	2	2
16744	CORONEL JOSE MADERO	7	6	53	1	2
16745	MANUELA CAÑIZARES	19	5	53	1	2
16746	JUAN SEMIGLIA	7	6	53	1	2
16747	CIUDAD DE MACHALA	7	6	53	1	2
16750	MIGUEL ANGEL ZAMBRANO	19	6	51	1	2
16751	FILOMENA CORREA DE SERRANO	7	6	53	1	2
16752	HUALCOPO DUCHICELA	19	6	51	2	2
16753	JOSE HOMERO SERRANO	7	6	53	1	2
16754	15  DE  ABRIL	7	6	53	1	2
16755	QUISQUIS	19	5	53	1	2
16756	ANGEL RIZZO SBRECIA	7	6	53	1	2
16757	LICEO JOSE MARIA MORA	7	6	01	4	2
16758	BLANCA NIEVES	7	6	01	5	2
16759	JUAN BENIGNO VELA	19	6	51	1	2
16760	7 DE SEPTIEMBRE	7	6	01	5	2
16761	ING. AGRON. GONZALO CAAMAÑO	7	6	53	5	2
16762	PADRE JUAN BAUTISTA AGUIRRE	19	6	51	1	2
16763	CAP CESAR EDMUNDO CHIRIBOGA GONZALEZ	7	7	04	1	2
16764	CAPITAN MARTIN	19	6	01	1	2
16765	REPUBLICA DEL ECUADOR	7	7	04	1	2
16766	CALICUCHIMA	19	6	51	1	2
16767	JACINTA VALDIVIESO BANEGAS	7	7	01	1	2
16768	GRAL VICENTE ANDA AGUIRRE	7	7	04	1	2
16769	DRA MATILDE HIDALGO DE PROCEL	7	7	02	1	2
16771	CIUDAD DE HUAQUILLAS (PLANTEL CENTRAL)	7	7	02	1	2
16772	FRAY JODOCO RICKE	19	6	53	1	2
16773	PRIMERO DE OCTUBRE	7	7	01	1	2
16774	RODRIGO CHAVEZ GONZALEZ	7	7	04	1	2
16775	PEDEMONTE MOSQUERA	19	4	01	1	2
16776	FROILAN SUQUINAGUA BERMEO	7	7	02	1	2
16777	JOSE ANSELMO GARCIA CAJAMARCA	7	7	01	1	2
16778	PADRE SAMUEL CALVO	19	1	52	1	2
16779	ANGEL POLIVIO MARQUEZ PACHECO	7	7	01	1	2
16780	JAIME ROLDOS AGUILERA	7	7	05	1	2
16781	16 DE JULIO	7	7	02	1	2
16782	FRAY VACAS GALINDO (INDIGENA)	19	4	01	1	2
16783	PROF MANUEL BENALCAZAR CASTILLO	7	7	05	1	2
16784	PROF MARIA LEONOR MINUCHE ARMIJOS	7	7	01	1	2
16785	ALEJANDRO CAMPOVERDE ANDRADE	7	7	04	1	2
16786	MODESTO CHAVEZ FRANCO	19	4	01	1	2
16787	MARCO ARTURO PEREIRA LARREA	7	7	01	1	2
16788	LUIS ALFREDO MARTINEZ	19	4	51	1	2
16789	PROF CLEMENCIA GRANDA ROMERO	7	7	03	1	2
16790	JUAN MONTALVO	7	7	04	5	2
16791	ALEJO LASCANO	19	4	51	1	2
16792	FEBRES CORDERO	7	8	01	1	2
16793	LUIS ENRIQUE CORDOVA	7	8	01	1	2
16794	NICOLAS INFANTE (INDIGENA)	19	4	52	1	2
16795	30 DE SEPTIEMBRE	7	8	01	1	2
16796	CIUDAD DE MARCABELI	7	8	01	1	2
16797	RIO MAYO (INDIGENA)	19	4	01	1	2
16798	SIMON BOLIVAR	7	8	01	1	2
16799	GENERAL MIRANDA	19	4	52	1	2
16800	MARISCAL ANTONIO JOSE DE SUCRE	7	8	01	1	2
16801	CIUDAD DE LOJA	7	8	01	1	2
16802	EUDOFILO ALVAREZ (INDIGENA)	19	4	52	1	2
16803	VICENTE ROCAFUERTE	7	8	01	1	2
16804	JULIO JARAMILLO	19	4	01	1	2
16805	DR BERNARDO AGUILAR	7	8	01	1	2
16806	ERNESTO GUEVARA (INDIGENA)	19	4	01	1	2
16807	CIUDAD DE PINAS	7	8	51	1	2
16808	FRANCISCO CARRION ROMERO	7	8	51	1	2
16809	SEBASTIAN DE BENALCAZAR	19	4	01	1	2
16811	CIUDAD DE IBARRA	19	4	51	1	2
16812	ECON. ABDON CALDERON MUÑOZ	7	12	01	1	2
16814	ABDON CALDERON	7	9	03	1	2
16815	OTTO AROSEMENA GOMEZ (INDIGENA)	19	4	01	1	2
16816	JHON F. KENNEDY	7	9	01	1	2
16817	MANUEL UTRERAS GOMEZ	7	12	01	1	2
16818	PRINCESA NUNKUI	19	4	51	1	2
16819	CIUDAD DE PASAJE	7	9	03	1	2
16820	ALFREDO PEREZ GUERRERO (PLANTEL CENTRAL)	7	12	01	1	2
16821	ABRAHAM ROMERO (INDIGENA)	19	4	01	1	2
16822	CRNEL FELIX VEGA DAVILA	7	12	01	1	2
16823	FRANCO EGIDIO ARIAS	7	12	01	1	2
16824	PROF ENRIQUE SUAREZ PIMENTEL	7	12	01	1	2
16825	PROVINCIA DE IMBABURA	7	12	01	1	2
16826	ROSA AURORA GARCIA	7	12	01	1	2
16827	JOSE MARIA OLLAGUE PAREDES	7	12	01	1	2
16828	JACINTO GRANDA PAREDES	7	12	01	1	2
16829	JULIO BETANCOURTH CAILLAGUA	7	12	01	1	2
16830	LASTENIA PESANTES DE NIETO	7	12	01	1	2
16831	PROF. FABIAN ESPINOZA SANCHEZ	7	12	01	1	2
16832	GAUDENCIO VITE ORTEGA	7	12	01	1	2
16833	DOMINGO FAUSTINO SARMIENTO	7	12	01	1	2
16835	DRA. AMADA SEGARRA ORELLANA	7	12	01	1	2
16836	JUAN MONTALVO	7	9	03	1	2
16837	SIMON BOLIVAR	7	12	01	1	2
16838	DR. JOSE MARIA VELASCO IBARRA	7	12	57	1	2
16840	ATAHUALPA	7	12	01	1	2
16841	JAVIER SOTO	7	12	02	1	2
16842	GRAL. ELOY ALFARO	7	12	57	1	2
16843	PRIMERO DE NOVIEMBRE	7	9	01	1	2
16844	ABDON GODOFREDO NOBLECILLA	7	12	57	1	2
16845	SANTISIMOS CORAZONES	7	9	03	1	2
16846	PROV. DE COTOPAXI	7	12	01	1	2
16847	DR RODRIGO UGARTE CORDOVA	7	9	01	1	2
16849	VICENTE ROCAFUERTE	7	9	03	1	2
16850	DAVID DE JESUS TORRES APOLO	7	12	01	1	2
16851	ALEJANDRO CAMPOVERDE ANDRADE	7	9	03	1	2
16852	PROVINCIA DE EL ORO	7	12	57	1	2
16853	ROGERIO ZAMORA PALACIOS	7	9	03	1	2
16854	TERESA ARCAYA GERMAN	7	12	57	1	2
16855	ALBERTO SERRANO ZAMBRANO	7	9	01	1	2
16856	LUIS ANGEL LEON ROMAN	7	9	01	1	2
16857	PROF. JESUS MARIA FLORES DE PIEDRA	7	12	01	1	2
16858	21 DE JUNIO	7	9	01	1	2
16859	DR. FRANCISCO OCHOA ORTIZ	7	9	03	1	2
16860	PROF. CARLOS TAPIA ORDOÑEZ	7	12	01	1	2
16861	RUMINAHUI	7	9	02	1	2
16862	PROF. ROSA ORDOÑEZ PORRAS	7	12	01	1	2
16863	CAP JUAN SALINAS	7	9	04	1	2
16865	PROF. JUAN DAVID AREVALO ORDOÑEZ	7	9	02	1	2
16866	RABINDRANATH TAGORE	7	12	51	1	2
16867	MANUEL ISAAC ENCALADA ZUÑIGA	7	9	51	1	2
16868	NUMA POMPILIO LLONA	7	12	51	1	2
16870	AURELIO PRIETO MUELAS	7	9	51	1	2
16871	JOAQUIN TOLEDO CHICA	7	12	51	1	2
16872	LUIS FELIPE BARRIGA	7	9	51	1	2
16873	CIUDAD DE GUAYAQUIL	7	12	52	1	2
16874	FLAVIO AGUILAR HERNANDEZ	7	9	51	1	2
16877	DR DAVID MONROY	7	9	52	1	2
16878	PROVINCIA DE MANABI	7	12	52	1	2
16879	GRAL. LUIS LARREA ALBA	7	9	52	1	2
16880	13 DE ABRIL	7	12	53	1	2
16881	LEOPOLDO MUÑOZ RODRIGUEZ	7	9	52	1	2
16882	ANGEL COJITAMBO MACAS	7	5	01	1	2
16883	15 DE OCTUBRE	7	12	53	1	2
16884	LA INMACULADA	7	5	01	1	2
16887	BELISARIO FAJARDO	7	5	01	1	2
16888	JORGE ICAZA CORONEL	7	5	01	1	2
16889	PROF. ROSARIO CELINA GARCIA PINEDA	7	12	53	1	2
16890	DR EDMUNDO CARBO	7	5	01	1	2
16891	CARLOS ZAMBRANO OREJUELA	7	12	54	1	2
16892	PROF TERESA ARCAYA GERMAN	7	5	01	1	2
16893	RIO CENEPA	7	12	54	1	2
16894	LAURO DAVILA ECHEVERRIA	7	5	01	1	2
16895	DR. MODESTO CHAVEZ FRANCO	7	12	55	1	2
16896	25 DE JULIO	7	5	01	1	2
16897	EMILIANO VALVERDE	7	12	55	1	2
16898	MEDARDO ANGEL SILVA	7	5	01	1	2
16899	SIN NOMBRE (PORVENIR)	7	5	01	1	2
16900	3 DE NOVIEMBRE	7	12	55	1	2
16902	JOAQUIN MATAMOROS	7	12	55	1	2
16903	HECTOR TORO VALAREZO	7	12	56	1	2
16904	ROSA DE LUXEMBURGO	7	12	56	1	2
16905	PROF. JORGE CHILES CORREA	7	5	01	1	2
16906	REPUBLICA DE PANAMA	7	9	53	1	2
16907	LUIS REINALDO PAREDES ZAMBRANO	7	12	56	1	2
16908	ABEL UGARTE MUELAS	7	9	53	1	2
16910	DR LUIS POVEDA ORELLANA	7	9	54	1	2
16911	RODRIGO UGARTE CORDOVA	7	12	56	1	2
16912	DR ALFREDO VERA	7	9	54	1	2
16913	ROSA ARCAYA GERMAN	7	12	56	1	2
16914	ALFONSO CARMONA BENENAULA	7	9	54	1	2
16915	ANTONIO ORDOÑEZ BUSTAMANTE	7	12	56	1	2
16916	REPUBLICA DE BRASIL # 30	7	9	56	1	2
16917	ZOILA ORELLANA DE AYALA	7	12	56	1	2
16918	GRAL CALICUCHIMA	7	9	54	1	2
16919	ODALIA ARAUZ	7	3	01	1	2
16920	PROF OLIVA CARDENAS BATALLAS	7	9	54	1	2
16921	HERMINIA GRUNAUER	7	12	01	2	2
16922	CIRO VICENTE VERA	7	9	54	1	2
16923	SANTA TERESITA	7	12	01	2	2
16924	RAFAEL SALDAÑA MENDOZA	7	9	54	1	2
16925	DR. WENCESLAO OLLAGUE LOAYZA	7	12	01	5	2
16926	ING. ANDRES CORSINO GARCIA	7	9	54	1	2
16927	GABRIELA MISTRAL	7	13	01	1	2
16929	NICOLAS SALDAÑA CARPIO	7	9	54	1	2
16930	CIUDAD DE ZARUMA	7	13	01	1	2
16931	PROVINCIA DE EL ORO	7	9	54	1	2
16932	ANGEL N. SUAREZ	19	4	51	1	2
16933	GUILLERMO MALDONADO	7	13	01	1	2
16934	DR. ERNESTO A. CASTRO	7	13	59	1	2
16935	PEDRO TORIVIO NAULA VEGA	7	9	54	1	2
16936	DANIEL MARTINEZ	19	4	51	1	2
16937	VICENTE ROCAFUERTE (PLANTEL CENTRAL)	7	13	58	1	2
16938	DELFIN AMAYA ENCALADA	7	9	56	1	2
16939	MANUEL MARIA SANCHEZ	7	13	58	1	2
16940	PEDRO CARBO	7	13	58	1	2
16941	CIUDAD DE AZOGUES (INDIGENA)	19	4	51	1	2
16942	GRAL JUAN JOSE FLORES	7	13	58	1	2
16943	ENRIQUE COELLO LECARO	7	9	55	1	2
16945	SUSANA CHIRIBOGA	7	13	01	1	2
16946	BRASIL	19	2	01	1	2
16948	29 DE MAYO	7	9	55	1	2
16949	AMERICA	7	13	51	1	2
16950	ANTONIO JOSE DE SUCRE	7	9	55	1	2
16951	PROV. DEL AZUAY	7	13	51	1	2
16952	REINO DE QUITO	19	2	51	1	2
16954	JOSE DE VASCONCELLOS	7	13	51	1	2
16957	26 DE NOVIEMBRE	7	13	51	1	2
16958	EVA E. BATALLAS DE FALQUEZ	7	9	04	1	2
16959	OBISPO LUIS ALFONSO CRESPO CHIRIBOGA	7	13	51	1	2
16961	DR FEDERICO GONZALEZ SUAREZ	7	10	01	1	2
16962	MARIA YOLANDA JAPON	19	2	01	1	2
16963	DR. LUIS FELIPE SANCHEZ	7	13	51	1	2
16964	MANUEL TORO GRANDA	7	13	51	1	2
16965	14 DE ABRIL	19	2	01	1	2
16966	MIGUEL DE CERVANTES	7	13	52	1	2
16967	PROF GONZALO ABAD GRIJALVA	7	10	01	1	2
16968	9 DE OCTUBRE	7	13	53	1	2
16969	CRISTOBAL COLON	7	10	01	1	2
16971	29 DE NOVIEMBRE	7	13	53	1	2
16972	TERESA MOLINA DE MUÑOZ	7	10	01	1	2
16973	10 DE AGOSTO	7	13	53	1	2
16974	DR LUIS CORDERO CRESPO	7	10	03	1	2
16975	CAPITAN EDMUNDO CHIRIBOGA	19	2	01	1	2
16976	GRAL. ANTONIO JOSE DE SUCRE	7	13	53	1	2
16977	PRIMERO DE MAYO	7	10	01	1	2
16978	CIUDAD DE VILCABAMBA	19	2	51	1	2
16980	GRAL CALICUCHIMA	7	10	01	1	2
16981	DR. MANUEL J. CHIRIBOGA	7	13	53	1	2
16982	LAZARO CARDENAS	7	10	01	1	2
16983	TARQUI	19	2	51	1	2
16984	GRAL. ELOY ALFARO	7	13	53	1	2
16985	FRAY VICENTE SOLANO	7	10	01	1	2
16986	DR. JOSE ROSAS ZAMBRANO	7	13	53	1	2
16987	18 DE NOVIEMBRE	7	10	01	1	2
16988	JUAN LEON MERA	19	2	51	1	2
16989	MANUEL MALDONADO SANCHEZ	7	13	53	1	2
16990	CAP RAFAEL MORAN VALVERDE	7	10	01	1	2
16991	FERNANDO DAQUILEMA	7	13	53	1	2
16993	JUAN MONTALVO	7	13	54	1	2
16994	DR ISIDRO AYORA	7	10	01	1	2
16995	RIO MARAÑON	19	2	01	1	2
16996	HARALDO GALLARDO AÑAZCO	7	10	01	1	2
16997	MOISES SAENZ	7	13	54	1	2
16998	MANUEL LOAYZA GALLARDO	7	10	01	1	2
16999	TARQUI	7	13	54	1	2
17000	CABO MINACHO	19	2	51	1	2
17001	ANGEL SALVADOR OCHOA	7	10	51	1	2
17002	DR. ALFREDO PEREZ GUERRERO	7	13	54	1	2
17003	CIUDAD DE CUENCA	7	10	51	1	2
17005	JOSE ANTONIO JARA AGUILAR	7	13	54	1	2
17006	DR ANTONIO ANTE	7	10	51	1	2
17007	AMBROSIO MALDONADO	7	13	54	1	2
17008	JUAN MONTALVO	7	10	51	1	2
17009	GUAYAQUIL	19	2	54	1	2
17012	DR MIGUEL MORENO ESPINOZA	7	10	52	1	2
17013	12 DE OCTUBRE	7	13	55	1	2
17014	ECUADOR	19	2	56	1	2
17016	FRANKLIN D. ROOSEVELTH	7	13	55	1	2
17017	DR JOSE UGARTE MOLINA	7	10	52	1	2
17018	ALEJANDRO ENCALADA	19	2	52	1	2
17019	VICTOR MANUEL LOAYZA	7	10	52	1	2
17020	DR. REINALDO ESPINOZA	7	13	55	1	2
17021	DR. MANUEL ROMERO SANCHEZ	7	13	55	1	2
17022	JUAN MONTALVO	7	10	52	1	2
17023	MANUEL J. CALLE	7	13	56	1	2
17026	5 DE JUNIO	7	13	57	1	2
17027	JUAN JACOBO ROUSSEAU	7	10	53	1	2
17028	YAGUACHI	19	2	01	1	2
17029	SAN JUAN BOSCO	7	13	01	2	2
17030	PEDRO FERMIN CEVALLOS	7	10	53	1	2
17031	YAGUARZONGO	19	2	01	2	2
17032	LA INMACULADA	7	13	01	4	2
17033	PRIMERO DE MAYO	19	2	01	1	2
17034	DR. FERNANDO PROCEL LAFEBRE	7	13	53	1	2
17035	TARQUI  # 7	7	12	57	1	2
17036	4 DE ENERO	19	2	01	1	2
17037	RIO AMAZONAS	7	12	52	1	2
17038	BENJAMIN CARRION	19	2	01	1	2
17039	27 DE FEBRERO	7	12	55	1	2
17041	6 DE MARZO	19	2	01	1	2
17042	PROF CLEMENTE GIA GIA	7	10	53	1	2
17043	JUAN MONTALVO	7	12	56	1	2
17044	10 DE AGOSTO	19	2	01	1	2
17046	MANUELA CAÑIZARES	7	11	51	1	2
17049	AMADOR OCHOA ROMERO	7	10	56	1	2
17050	CHIMBORAZO	19	2	01	1	2
17051	PROF. SERGIO BRAVO PAZ	7	11	53	1	2
17052	JOHN F KENNEDY	7	10	56	1	2
17053	SEBASTIAN DE BENALCAZAR	7	10	51	1	2
17054	JUAN JOSE LOAYZA (PLANTEL CENTRAL)	7	10	56	1	2
17056	REPUBLICA DE COLOMBIA	7	10	54	1	2
17057	FLAVIO FEIJOO	7	10	51	1	2
17058	SIMON BOLIVAR	7	10	56	1	2
17059	MARIA ELIDA TROYA	19	2	01	1	2
17060	HUAYNA CAPAC	7	10	51	1	2
17061	DR MIGUEL CABRERA DELGADO	7	10	56	1	2
17062	GRAL. SAN MARTIN	7	10	53	1	2
17063	CIUDAD DE ZUMBA	19	2	01	1	2
17064	PABLO HANNIBAL VELA	7	10	56	1	2
17065	9 DE OCTUBRE	7	1	02	1	3
17066	CRNEL HUMBERTO OCHOA LOAYZA	7	10	54	1	2
17067	SEGUNDO ZAQUINAULA	19	2	01	1	2
17068	TNTE. ABDON CALDERON	7	10	56	1	2
17069	DR FRANCISCO CABRERA ROMAN	7	10	54	1	2
17070	9 DE OCTUBRE	7	1	02	1	3
17071	PICHINCHA	19	2	01	1	2
17072	JOSE EMEREGILDO LOAYZA SALAZAR	7	10	56	1	2
17073	DR GUILLERMO GUZMAN AYORA	7	10	55	1	2
17074	ISMAEL PEREZ PAZMIÑO	7	1	02	1	3
17075	GENERAL JOSE DE VILLAMIL	19	2	01	1	2
17076	ALONSO DE MERCADILLO	7	10	55	1	2
17077	AMAZONAS	7	1	02	1	3
17078	LCDO COLON SERRANO MURILLO	7	10	55	1	2
17079	CIUDAD DE CUENCA	19	2	01	1	2
17080	DRA. MATILDE HIDALGO DE PROCEL	7	1	02	1	3
17081	13 DE ABRIL	7	10	55	1	2
17082	27 DE FEBRERO	7	10	55	1	2
17083	MANUEL J. CALLE	19	8	01	1	2
17084	MACHALA	7	1	04	1	3
17085	ADELA MENDIETA ALDEAN	7	10	55	1	2
17086	TENIENTE HUGO ORTIZ	19	8	01	1	2
17087	SAN JOSE	7	10	01	2	2
17088	ATAHUALPA	7	1	01	1	3
17089	CIUDAD DE ZAMORA	19	8	01	1	2
17090	SAGRADO CORAZON	7	10	01	2	2
17091	FEDERICO FROEBEL	7	11	01	1	2
17092	CIUDAD DE RIOBAMBA	19	8	01	1	2
17093	HEROES DE JAMBELI	7	1	02	1	3
17094	JOHN DEWEY	7	11	01	1	2
17095	ABDON CALDERON	19	8	01	1	2
17101	PROVINCIA DE PASTAZA	19	8	01	1	2
17102	REPUBLICA DEL ECUADOR	7	1	02	1	3
17103	RIO MANCHINANTZA	19	8	01	1	2
17104	ALBERTO SAETAMA	19	8	01	1	2
17105	ASAAD BUCARAM	19	8	01	1	2
17106	DR JUAN HENRIQUEZ COELLO	7	1	02	1	3
17107	PEDRO BOUGUER	19	8	01	1	2
17108	ERNESTO ALBAN	19	2	01	1	2
17109	JUAN DE SALINAS	19	2	01	1	2
17110	RIO AMARILLO	7	11	01	1	2
17111	MARIO MINUCHE MURILLO	7	1	02	1	3
17112	UNION NACIONAL DE EDUCADORES	7	1	01	1	3
17113	JUAN MONTALVO	7	1	01	1	3
17114	JUAN MONTALVO	7	1	01	1	3
17115	REPUBLICA DEL PERU	7	1	04	1	3
17116	SIMON BOLIVAR	7	1	03	1	3
17117	SIMON BOLIVAR	7	1	03	1	3
17118	ALEJANDRO CASTRO BENITEZ	7	1	05	1	3
17119	REPUBLICA DE FRANCIA	19	8	01	1	2
17120	LA INMACULADA	7	1	01	4	3
17121	LUIS PASTEUR	19	2	01	1	2
17122	9 DE MAYO	7	1	02	5	3
17123	MARGARITA COMAS	7	11	01	1	2
17125	9 DE MAYO	7	1	02	5	3
17126	ELOY ALFARO	7	1	01	5	3
17127	TEODORO WOLF	19	2	51	1	2
17128	MARCEL LANIADO DE WIND	7	1	01	5	3
17129	VEINTIUNO DE JULIO	9	20	01	1	3
17132	ARENILLAS	7	2	01	1	3
17134	ARENILLAS	7	2	01	1	3
17135	YAGUACHI	9	20	01	5	3
17136	ASAAD BUCARAM	7	2	01	1	3
17137	TRECE DE OCTUBRE	9	22	51	1	3
17138	DR. CAMILO GALLEGOS DOMINGUEZ	7	2	01	1	3
17139	MARCELINO MARIDUEÑA	9	23	01	1	3
17140	SAN CARLOS	9	23	01	5	3
17141	RUMIÑAHUI	7	2	51	1	3
17143	EUGENIO ESPEJO	7	14	01	1	3
17144	EMILIO ISAIAS ABIHANNA	9	20	53	1	3
17145	ABDON CALDERON MUÑOZ	7	2	54	1	3
17146	ARSENIO LOPEZ	9	22	01	2	3
17147	AYAPAMBA	7	3	51	1	3
17148	ARSENIO LOPEZ	9	22	01	2	3
17149	ENRIQUE URAGA PEÑA	9	20	55	1	3
17150	VICENTE ANDA AGUIRRE	7	4	01	1	3
17151	VICENTE ANDA AGUIRRE	7	4	01	1	3
17152	VEINTISIETE DE NOVIEMBRE	9	19	03	1	3
17153	DR. JOSE MARIA VELASCO IBARRA	7	6	01	1	3
17154	RAFAEL SOTOMAYOR Y LUNA	9	19	03	1	3
17157	SALITRE	9	19	03	4	3
17158	EL GUABO	7	6	01	1	3
17159	NUESTRO MUNDO (REINALDO MEDINA M.)	9	19	03	5	3
17160	6 DE AGOSTO	7	6	51	1	3
17161	GENERAL VERNAZA	9	19	51	1	3
17162	PALORA	14	4	01	1	3
17163	7 DE SEPTIEMBRE	7	6	01	5	3
17164	PALORA	14	4	01	1	3
17166	12 DE FEBRERO	14	7	52	1	3
17167	HUAQUILLAS	7	7	01	1	3
17168	UNIDAD EDUCATIVA DON BOSCO	14	1	01	2	3
17169	REMIGIO GEO GOMEZ GUERRERO	7	7	01	1	3
17170	UNIDAD EDUCATIVA DON BOSCO	14	1	01	2	3
17171	JOSE FELIX PINTADO	14	1	01	2	3
17172	LCDO CARLOS GARBAY	7	7	01	1	3
17173	MACAS	14	1	01	1	3
17175	SARA SERRANO DE MARIDUEÑA	7	7	04	1	3
17176	MARCABELI	7	8	01	1	3
17177	YANUNCAY	14	1	57	2	3
17178	MARCABELI	7	8	01	1	3
17179	PROCER JOSE CUERO Y CAICEDO	14	1	56	1	3
17180	CARMEN MORA DE ENCALADA	7	9	01	1	3
17181	SINAI	14	1	58	1	3
17182	PASAJE	7	9	03	1	3
17183	ANTONIO SAMANIEGO	14	9	52	1	3
17184	DR. JOSE OCHOA LEON	7	9	03	1	3
17185	TAISHA	14	9	01	1	3
17186	ING. JOSE CORSINO CARDENAS	7	9	03	1	3
17188	REAL AUDIENCIA DE QUITO	14	1	63	1	3
17190	ING. EDUARDO PAZMIÑO BARCIONA	7	9	01	1	3
17191	AURELIO PRIETO MUELAS	7	9	03	1	3
17192	RIO UPANO	14	6	01	2	3
17193	INST. TEC. SUPERIOR SUCUA	14	6	01	1	3
17194	JORGE ICAZA	7	9	51	1	3
17195	HUAMBI	14	6	52	1	3
17196	LOGROÑO	14	10	01	1	3
17198	DR. FRANCISCO OCHOA ORTIZ	7	9	52	1	3
17199	ITALIA	14	5	01	2	3
17200	PRESIDENTE CORDERO	14	5	01	4	3
17202	CHILLA	7	5	01	1	3
17203	PROGRESO	7	9	54	1	3
17204	JAIME ROLDOS AGUILERA	14	5	55	1	3
17206	TEMISTOCLES ROMERO LUCIN	7	9	56	1	3
17207	RIO SANTIAGO	14	3	01	2	3
17208	RIO SANTIAGO	14	3	01	2	3
17209	INSTITUTO LIMON	14	3	01	1	3
17210	WALTER TEOFILO  SERRANO BATALLAS	7	9	55	1	3
17211	INDANZA	14	3	51	1	3
17212	AMAZONAS	14	8	01	1	3
17214	DR.  MANUEL A. GONZALEZ	7	9	01	4	3
17216	NUEVA TARQUI	14	2	56	1	3
17217	JUAN XXIII	7	9	01	4	3
17218	IPIBSHA	14	2	53	2	3
17219	8 DE NOVIEMBRE	7	10	01	1	3
17220	JOSE MARIA VELASCO IBARRA	14	2	54	1	3
17221	LEOVIGILOO LOAYZA LOAYZA	7	10	01	1	3
17222	LEOVIGILDO LOAYZA LOAYZA	7	10	01	1	3
17224	PAQUISHA	7	10	52	1	3
17225	MOROMORO	7	10	53	1	3
17226	RED EDUCATIVA AUTONOMA RURAL	7	10	56	1	3
17227	26 DE ENERO	7	10	55	1	3
17229	CIUDAD DE PORTOVELO	7	11	01	1	3
17230	CURTINCAPAC	7	11	51	1	3
17231	I.T.S. BOLIVAR (MAT)	18	1	09	1	3
17233	I.T.S. BOLIVAR (NOCT)	18	1	09	1	3
17234	ZOILA UGARTE DE LANDIVAR	7	12	01	1	3
17235	UNE DE TUNGURAHUA	18	1	05	1	3
17236	AMBATO (MAT)	18	1	05	1	3
17237	DR. MODESTO CHAVEZ FRANCO	7	12	01	1	3
17238	AMBATO (NOCT)	18	1	05	1	3
17239	NEPTALI SANCHO JARAMILLO	18	1	05	1	3
17240	INSTITUTO PEDAGOGICO JOSE VEGA B.	7	12	01	1	3
17241	UNIVERSITARIO JUAN MONTALVO	18	1	02	1	3
17242	I.T.S. HISPANO AMERICA	18	1	04	1	3
17243	JAMBELI	7	12	01	1	3
17246	SANTA ROSA	7	12	01	1	3
17247	SANTA ROSA	7	12	01	1	3
17248	I.T.A. LUIS A. MARTINEZ	18	1	02	1	3
17249	DEMETRIO AGUILERA MALTA	7	12	01	1	3
17250	BLANCA MARTINEZ DE TINAJERO	18	1	04	1	3
17251	ALEJANDRO AGUILAR LOZANO	7	12	01	1	3
17252	ANTONIO JOSE DE SUCRE	7	12	01	1	3
17253	JORGE ENRIQUE CHAVEZ CELI	7	12	01	1	3
17254	SAN JOSE	7	12	51	1	3
17255	PROF. NELLY AGUIRRE CARDENAS	7	12	57	1	3
17257	JOSE ANTONIO JARA	7	12	53	1	3
17259	LCDO FAUSTO MOLINA	7	12	55	1	3
17261	SANTA TERESITA	7	12	01	4	3
